Name,Global sales
Teenage Mutant Ninja Turtles 3: Mutant Nightmare,0.09352021989777448
Reality Fighters,0.07062616844415004
Petz Fantasy: Moonlight Magic,0.08511962325716027
The Price is Right: Decades,0.0794191372912163
Power Pro Kun Pocket 14,0.09431065869078559
Dragon Ball: Origins,0.06367108734925608
Jikkyou Powerful Pro Baseball 2016,0.11079921856756414
FIFA 17,0.08849200259380474
After Hours Athletes,0.09835563615564347
UN Squadron,0.01806813082115255
Tecmo Super Bowl,0.04431106877648894
Disney Princess: Enchanting Storybooks,0.0645826307207713
Dora the Explorer: Journey to the Purple Planet,0.05532363419227693
Lunar 2: Eternal Blue,0.04087066742686396
NHL Powerplay '96,0.043927012755476724
Thousand Arms,0.04238597897941787
Arctic Thunder,0.08014859966601229
Barnyard,0.0814088326405944
2 in 1 Combo Pack: Sonic Heroes / Super Monkey Ball Deluxe,0.08561307635090643
Stolen Song,0.020690401242960732
Armored Core: Verdict Day,0.14170635884035399
Yattaman DS: BikkuriDokkiri Daisakusen da Koron,0.06538373238236517
Madden NFL 17,0.1310046175636117
Harvey Birdman: Attorney at Law,0.07955659212071708
My Chinese Coach,0.06601997431851103
Lost in Shadow,0.08660171531869842
DEATH NOTE: Kira Game,0.060278261957840584
Legend of the Guardians: The Owls of Ga'Hoole,0.13213515510971519
Sengoku Cyber: Fujimaru Jigokuhen,0.030569778411003057
Hisshou Pachinko*Pachi-Slot Kouryaku Series Vol.10: CR Shinseiki Evangelion: Kiseki no Kachi,0.06333226225569
ASH: Archaic Sealed Heat,0.059735921945399895
DreamWorks Super Star Kartz,0.055175181316778676
Dorabase 2: Nettou Ultra Stadium,0.08657468905312271
Where the Wild Things Are,0.11800267456647262
Center Ring Boxing,0.01539749429521109
NHL 2K3,0.013861624313518561
Die Hard: Vendetta,0.08307646330978002
F1 2002,0.015407756404449913
Every Extend Extra,0.02106083681616866
FIFA Soccer,0.06638168765937102
Cabela's North American Adventures,0.09516460413203376
Darkspore,0.055557608796792834
Self-Defense Training Camp,0.22242204417061728
Sphinx and the Cursed Mummy,0.05944436062430292
Midnight Mysteries: The Edgar Allan Poe Conspiracy,0.14409144267753504
Dynasty Warriors 8: Xtreme Legends,0.07099248700552785
GT Advance 2: Rally Racing,0.015796748483108303
Yakuza,0.06843203134890352
Karaoke Revolution Presents American Idol Encore 2,0.06634742179599407
Deception IV: Blood Ties,0.13235199460103253
Tenchu: Shadow Assassins,0.0815400494250742
Fuse (Insomniac),0.09641661292095094
Cabela's Deer Hunt 2005 Season,0.12256015986626423
SplashDown,0.04466237214007229
18 Wheels of Steel: Extreme Trucker 2,0.08029258212028267
Nobunaga no Yabou: Tenshoki,0.030209200513700907
F1 Racing Championship,0.04895605238064071
Dead Man's Hand,0.08684612913154943
Smash Cars,0.07898490422756055
NASCAR 07,0.08080808228607594
Merv Griffin's Crosswords,0.06837098614540338
Tecmo Bowl: Kickoff,0.10522264205476439
Lost Horizon,0.08543777438783984
SingStar Latino,0.0816979898672372
NFL Tour,0.1177254772917724
Digimon World 4,0.10748331209893713
MLB 2K9 Fantasy All-Stars,0.04666954484781627
Spectral Force 3,0.08167038074143029
Ford Racing 3,0.06729487184645855
MLB SlugFest Loaded,0.022125951256343868
Sotsugyou Crossworld,-0.0019316900455557118
Ty the Tasmanian Tiger 3: Night of the Quinkan,0.0585796797717304
The Amazing Spider-Man (Console Version),0.05522955387506201
Ys I & II Chronicles,0.04957074224320124
R: Racing Evolution,0.020597975050248962
Bionicle,0.0048217469990774475
The Ant Bully,0.013939351229577568
Risen 3: Titan Lords,0.018606814170730956
Bleach GC: Tasogare Ni Mamieru Shinigami,0.01527411015000446
Chou Jigen Game Neptune Mk-II,0.054450154582463384
Battle Fantasia,0.03546342608413866
Jikkyou Powerful Pro Yakyuu 2000 Ketteiban,0.013595005664546633
Karaoke Revolution,0.02116592154532526
Fire Pro Wrestling Returns,0.04786274257524603
Obscure: The Aftermath,0.07242685144943906
Jimmy Neutron: Boy Genius,0.0651133772067567
Henry Hatsworth in the Puzzling Adventure,0.004460611495842315
Derby Stallion,0.01754985768437045
Rollcage Stage II,0.0036879108358505164
Samurai Warriors 2: Xtreme Legends,0.09958680441578771
Dead or Alive 5,0.0779113003850167
Karaoke Joysound Wii DX,0.04045717626312495
Sloane to MacHale no Nazo no Monogatari 2,0.04672332931979817
Game Hits!,0.05016376702510783
Spider-Man: Edge of Time,0.07464727371224278
Tabi no Yubisashi Kaiwachou DS: DS Series 4 America,0.03265953342916106
Invasion From Beyond,0.019134067712695213
Jumper: Griffin's Story,0.08826020932490586
Forgotten Realms: Demon Stone,0.008815188842364208
Major League Baseball 2K7,0.08640959220719324
Rock Band 3,0.03556892941928247
LEGO Star Wars II: The Original Trilogy,0.07209112980320853
Dynasty Warriors 8: Empires,0.050395143144964294
Batman: A Telltale Game Series,0.07062189280061304
Tim Burton's The Nightmare Before Christmas: Oogie's Revenge,0.034166436550501444
Mahjong Master,-0.004416855414056897
Crash Boom Bang!,0.038124372632815096
Royal Palace of White Sword and The City of Gentiles,0.04354649658777099
Top Gear Rally,0.014618336460360482
Red Faction: Armageddon,0.03326530596541666
BIT.TRIP COMPLETE,0.05898938661276176
L: the proLogue to DEATH NOTE - Rasen no Wana,0.034029338479497184
Rugby 15,0.17633364579488742
Famicom Mini: Makaimura,0.014072836493182805
The Witch and the Hundred Knight,0.06861979461117151
XIII,0.033935044930483826
Kuroko's Basketball: Ties to Future,0.05730352352758139
Data East Arcade Classics,0.1309382597714457
Ski and Shoot,0.044984385040008235
The Incredibles: Rise of the Underminer,0.0454245200618999
Theme Hospital,0.01993332967165351
Inazuma Eleven 3,0.07478399076511977
Wizardry: Tale of the Forsaken Land,0.017664467535547956
ShellShock 2: Blood Trails,0.13395373276926392
Just Dance Wii U,0.05891256381396914
F.E.A.R. Files,0.03324257016767085
ChuChu Rocket!,0.03411283910631191
FIFA 12,-0.004777106050797286
Codename Tenka,0.01635829842064851
Savage Skies,0.04037320272314382
Indianapolis 500 Legends,0.08569807383705097
Sega Bass Fishing,0.022692042237826726
Walt Disney's The Jungle Book: Rhythm N'Groove,0.019115983105145062
Assassin's Creed Chronicles,0.07923752458595779
The Smurfs 2,0.12850668614146876
Lara Croft and the Temple of Osiris,0.03929460892587855
Million God,0.017207399705204907
Cyberia,-0.00816649671559766
The Sims 2: Apartment Life,0.07038245140682875
Killer7,-0.0007128114757879445
Age of Mythology,-0.023011679455912315
Busy Scissors,0.04492369443334887
Lost Heroes,0.06122183178830731
Astro Boy,0.014072014742483319
RollerCoaster Tycoon 3: Platinum,0.039764749405840405
SD Gundam G Generation Genesis,0.0835118899894507
Wacky World of Sports,0.11586369755480064
Puss in Boots,0.08309871181041828
Monster House,0.06878518332854355
Wing Commander IV: The Price of Freedom,0.020457563364068676
Cloudy With a Chance of Meatballs,0.05756645250549575
Charlotte's Web,0.06317797227048949
MetropolisMania,0.04384454339024657
Mystery Stories: Curse of the Ancient Spirits,0.039142323940479784
Shin Megami Tensei: Devil Summoner - Raidou Kuzunoha vs. The Soulless Army,0.0411464581983072
Bomberman Land Touch!,0.03280588697563758
Monster Jam: Urban Assault,0.031157576145162125
My Make-Up,0.028146457182987916
50 Cent: Bulletproof,0.030298285400695235
Princess Maker 2,-0.005515505037658741
NCAA Football 08,0.059146938699703
SRS: Street Racing Syndicate,0.04999581499314054
Ephemeral Fantasia,0.031084798459733776
1 vs. 100,0.07034521730274967
Winter Sports 2: The Next Challenge,0.03109682106459921
Destroy All Humans! Path of the Furon,0.045874776012354346
Major League Baseball 2K9,0.046012108942091956
Aibou DS,0.027736060248304995
Great Party Games,0.04217336263427285
Tokimeki Memorial: Taisen Pazurudama,-0.009867749220303423
Beat Sketch!,0.034684490085972186
Bleach: Heat the Soul 5,0.025486955797713762
Koudelka,0.01984726263460601
Animal Planet: Emergency Vets,0.040234374681258345
IHRA Drag Racing: Sportsman Edition,0.01735584854653638
Virtua Fighter CG Portrait Series Vol.2: Jacky Bryant,-0.01634005442361186
Famicom Mini: Famicom Mukashi Banashi - Shin Oniga Shima Zenkouhen,0.00968459353323503
Counter-Strike: Source,-0.47795605440375155
Puzzle Chronicles,0.056492116659644154
Ski-Doo Snowmobile Challenge,0.03852569922720228
Gray Matter,0.053703642301559995
Brain Voyage,0.06834871621122574
America's Army: True Soldiers,0.11778070012036856
Adventure Time: Finn & Jake Investigations,0.06410065179760238
Toukiden 2,0.052340478836445214
Raiden Fighters Aces,0.06934875204684232
My Stop Smoking Coach: Allen Carr's EasyWay,0.01694242693504222
SD Gundam G Generation Genesis,0.07343192582830405
NASCAR The Game: Inside Line,0.034391632658392624
Star Wars: Empire at War,0.0039528173713190284
Pachitte Chonmage Tatsujin 13: Pachinko Hissatsu Shigotojin III,0.02405333298053236
BlazBlue Central Fiction,0.0664612740402184
Wreckin Crew,0.018678219093972714
Theme Park,-0.009572528584133266
Famicom Mini: Mario Bros.,0.01588855266293443
RockMan EXE 4.5 Real Operation,0.021417440313626912
Rescue Heroes: Billy Blazes,0.02324201415492233
Jaws: Ultimate Predator,0.0628739042596731
Are You Smarter Than a 5th Grader? Back to School,0.03452817415112719
Sega GT Online,0.03670780871798307
SingStar: Made In Germany,0.02790635360767091
Derby Tsuku: Derby Uma o Tsukurou!,0.014593520685377115
Frantix,0.037724714851025354
Knights in the Nightmare,0.062414210751615684
SeaWorld Adventure Parks: Shamu's Deep Sea Adventure,0.028928440162875546
Marvel Nemesis: Rise of the Imperfects,0.10500857321967594
Prisoner of War,0.02284107931547652
Konami Classics Vol. 1,0.042919269047510866
Princess Isabella: A Witch's Curse,0.03190847912497219
S.C.A.R.S,0.01813746874595168
The King of Fighters '98: Dream Match Never Ends,0.013131088456937334
The Seven Deadly Sins: Unjust Sin,0.05034730246855368
ESPN NFL Primetime 2002,0.03169521181130541
Zoids: Legacy,0.017828684575935227
Kidou Senshi Gundam 00,0.022228389822082306
Nano Assault,0.09180672988757443
Captain America: Super Soldier,0.08458025289851001
Onimusha Tactics,0.06940216052004722
Bomberman Jetters,0.01169926428531376
Nikoli's Pencil Puzzle,0.09469487309946878
TOCA Race Driver 3,-0.0061908062803741615
Mad Dog McCree: Gunslinger Pack,0.12972335226623422
Deadliest Catch: Sea of Chaos,0.1162902325191606
Pac-Man Power Pack,0.01729763307899468
How to Train Your Dragon 2,0.12482988875948742
Blacksite: Area 51,0.07074365819044104
Disney's Donald Duck: Goin' Quackers,-0.0149610176493713
Ultimate Brain Games,0.01992368388242305
Charm Girls Club: My Fashion Show,0.03155062680592913
Angry Birds Star Wars,0.0723529994841261
Exit,-0.015098553478640753
Armorines: Project S.W.A.R.M.,0.024093841772716118
Gundam Seed: Battle Assault,0.028651304015726353
Harvey Birdman: Attorney at Law,0.069232099834867
Chibi Maruko-Chan: Harikiri 365-Nichi no Maki,-0.03463361521819941
The Voice,0.04489680555040465
SaGa 3: Jikuu no Hasha - Shadow or Light,0.048812176842137234
Thomas & Friends: Hero of the Rails,0.045596177440049956
The Secret Saturdays: Beasts of the 5th Sun,0.08013605292829062
Wonder World Amusement Park,0.032323567824851906
Famicom Mini: Adventure Island,0.0067800770819008704
Aliens versus Predator: Extinction,0.05462472318325062
Bejeweled 3,0.027220064020829327
RTX Red Rock,0.028237028173897727
Tokimeki Memorial: Girl's Side,0.003332646909360193
FIFA Street 2,0.04189259348437879
Smart Bomb,0.04372085680547322
Edna & Harvey: Harvey's New Eyes,0.04212722661817381
Shining Force: Resurrection of the Dark Dragon,0.04679352793570146
Shining Soul II,0.02815580522294603
Orega Kantoku Da! Gekitou Pennant Race,0.01325951525394764
Guilty Gear XX Accent Core Plus,0.04310705483897692
The Golf Club,0.09777643289005056
Hello Kitty: Roller Rescue,0.029681456590370914
Jikkyou Powerful Pro Yakyuu 12,0.031572700025590095
Metal Slug Advance,0.01929403456078127
Pac-Man World Rally,0.08598803279568301
Gradius Galaxies,0.0049638959897766455
Blazing Angels: Squadrons of WWII,0.05284287863671899
God Eater Resurrection,0.09551505741909239
Mortal Kombat Kollection,0.02475742725163066
NHL 2K7,-0.02060275238718212
LEGO Soccer Mania,0.0424696342961397
Blades of Blood: Samurai Shodown III,-0.0029469295738682177
MotoGP 14,0.043901887133552364
Gundam the 3D Battle,0.03280248128757712
Air Conflicts: Secret Wars,0.10324390971423547
Face Racers: Photo Finish,0.024142298020763064
Miami Nights: Singles in the City,0.13397973804641872
Shovel Knight,0.027777145005545734
Godzilla Generations,-0.012783441879843593
Strider 2,0.01206109950549461
Forbidden Siren 2,0.01497848062756546
Board Game Classics,0.01581566179562266
Invizimals: The Alliance,0.05861790437371717
Midnight Play! Pack,0.04543349058868351
Junior Mystery Quest,0.041837177813389914
Death Jr. and the Science Fair of Doom,0.08926076263517935
101-in-1 Sports Megamix,0.05145313490212011
Shin Megami Tensei: Digital Devil Saga 2,-0.011312723183737106
Pro Evolution Soccer 2013,0.06135025235637315
Transformers: Devastation,0.07024346690411853
Playmobil Pirates,0.016646055879729005
Zatch Bell! Mamodo Battles,0.02199825389837784
The Penguins of Madagascar: Dr. Blowhole Returns - Again!,0.03964861691186172
Wildlife Park 3,0.06180677065940898
Get Fit with Mel B,0.036468437857807956
Battleborn,0.08769400443851438
Dream Day: Wedding Destinations,0.043884781597807176
Agatha Christie: Evil Under the Sun,0.11075245574061299
Cloudy With a Chance of Meatballs,0.020807372749196418
Iron Man / X-O Manowar in Heavy Metal,0.0026034921432049885
Kamen Rider: Travelers Senki,0.04060182206264962
Derby Stallion 98,0.003737529571679943
Pimp My Ride: Street Racing,0.041228454589610664
Pretty Rhythm: My Deco Rainbow Wedding,0.047763298612906624
Robotron X,0.012877123570273596
Naruto Shippuden: Shinobi Rumble,0.037374620698869876
Martian Panic,0.044263857403004536
J-League Winning Eleven 2009: Club Championship,0.04535686043083409
Don King Boxing,0.09550826274853996
Build 'n Race,0.037108609391642844
Grand Prix Challenge,0.023512143458678025
Meitantei Conan & Kindaichi Shounen no Jikenbou: Meguri au Futari no Meitantei,0.028049518979907262
Guilty Gear Xrd -Revelator-,0.05989255751288525
FIFA Soccer 2005,0.04757582299441587
PoPoLoCrois (JP sales),0.025297284547651344
ShellShock 2: Blood Trails,0.10022460694148627
Ken to Mahou to Gakuen Mono. 2,0.037334549112166826
Mega Man Legacy Collection,0.055304778585085757
Knights Contract,0.05888391975758722
Kaijuu Busters Powered,0.032807457156206254
NHL 06,0.05578802771570501
The Spiderwick Chronicles,0.060537108308443166
Initial D: Extreme Stage,0.034567919193978724
Pinobee: Wings of Adventure,0.037984785053817305
Touch Mechanic,0.1008905981759689
State of Emergency 2,0.05291063311235966
Sushi Academy,0.02453292313565747
Gintama Gin-Oh Quest: Gin-San ga Tenshoku Shitari Sekai wo Sukuttari,0.03098926861957807
One Piece: Romance Dawn - Bouken no Yoake,0.044607067923285726
I Am In The Movie,0.05394551808887549
Fatal Frame III: The Tormented,-0.014052733202522205
Zero: Tsukihami no Kamen,0.014094272246532924
Seven Samurai 20XX,0.032256025851722825
Generator Rex: Agent of Providence,0.020293840269788532
Adventure Time: The Secret of the Nameless Kingdom,0.0829937576823081
Risen 3: Titan Lords,0.128741536546773
"Hisshou Pachinko*Pachi-Slot Kouryaku Series DS Vol. 2: Shinseiki Evangelion - Shito, Futatabi",0.026642436443363948
Transformers: Devastation,0.06280802103740513
Jikkyou Powerful Pro Yakyuu 15,0.04144801087425165
Tornado Outbreak,0.07494699127196291
Ninjabread Man,0.0595014579528268
Tom Clancy's Splinter Cell: Pandora Tomorrow,0.012733709918428815
DanceDanceRevolution,0.05179301360516497
Battlefield 2,-0.08081642966251223
Slayers Royal,0.001236193467070379
Swingerz Golf,0.05279891560790517
Pro Evolution Soccer 2008 (JP sales),0.0394679948473069
Murder in Venice,0.025142771962419985
Titanfall 2,0.05917243170652853
Persona 4: Arena Ultimax,0.06223667837054769
Supremacy MMA,0.09395107401360114
Pretty Rhythm Rainbow Live: Kira Kira My * Design,0.047761956677977224
The King of Fighters 2006,0.04296048484993875
The Hidden,0.07063455437332777
Nobunaga's Ambition: Rise to Power,0.06971191535643406
FIFA Soccer 2003,-0.0010737470107002878
DaGeDar,0.03040804429942945
Little League World Series Baseball 2010,0.08859588726070378
Outlaw Golf,0.04813823792702365
Steins;Gate: Hiyoku Renri no Darling,0.03259655772686365
Major League Baseball 2K11,0.061900418428107784
King's Field (Japan),-0.01441703982397513
Slam 'n Jam '96 featuring Magic & Kareem,0.0009722547161832296
Petz: Dogz Family,0.0337103898539457
My English Coach: Para Hispanoparlantes,0.020466625990383847
ToraDora Portable!,0.02846662422581936
The Italian Job,0.03705741838149024
Smuggler's Run: Warzones,-0.011678033947294608
SafeCracker: The Ultimate Puzzle Adventure,0.10482079953822776
Warriors Orochi 3 Hyper,0.09601730924150864
Diva Girls: Divas on Ice,0.029824067755397365
NBA 10: The Inside,0.004418264774715297
Kaidan Restaurant: Ura Menu 100-Sen,0.03546761535376852
Qubed,0.02082663072417823
R/C Stunt Copter,0.01027124403118762
Yamakawa Shuppansha Kanshuu: Shousetsu Sekaishi B,0.026367360312823607
Cartoon Network: Punch Time Explosion XL,0.04976297755007586
Final Fantasy VI,0.004714377549927207
PAC-MAN and the Ghostly Adventures,0.06278134640756505
WSC Real 11: World Snooker Championship,0.04874936055681012
Pop'n Music,0.018254985546269253
Jikkyou Powerful Major League 2009,0.04537430558492872
Space Channel 5 Special Edition,0.014465312354928983
The Legend of Alon D'ar,0.062075393863795014
Uta no Prince-Sama: All Star After Secret,0.04592113309718293
The Sims 3: Fast Lane Stuff,0.058094555454804464
Black/Matrix,0.007904874739528722
My Friends,0.019554861160489878
Big Mutha Truckers,0.07404275011684014
Man vs. Wild,0.03009590855253208
The King of Fighters '96,-0.021507580699854145
Legend of the Guardians: The Owls of Ga'Hoole,0.06534032061353656
Super Robot Taisen OG Saga: Endless Frontier,0.07052307922592149
Sniper: Ghost Warrior 2,0.0869027326216365
Samurai Shodown Sen,0.06387185133983664
NHL Breakaway 99,0.021543816891382406
Tony Hawk's Pro Skater 3,0.03722844713956697
Iggy's Reckin' Balls,0.013376034563975736
The Space Bar,-0.01709191650131281
Bust-A-Move 2 Arcade Edition,0.007039602392916677
Knife Edge: NoseGunner,0.019836673151983675
Wetrix,0.015301560975839124
EyeCreate,0.03221155093588379
Samurai Western,0.018245526406849066
Looney Tunes: Acme Arsenal,0.08573650200457195
Line Rider 2: Unbound,0.030570391810822883
Princess in Love,0.030400206644848993
Harry Potter and the Sorcerer's Stone,0.04462709882633753
High Heat Major League Baseball 2004,0.017157216065580627
TimeSplitters: Future Perfect,0.027630844699835677
Pro Cycling Manager 2016,0.07763245926518358
Sports Collection,0.039723087818504865
Captain Tsubasa: New Kick Off,0.05373753644957979
Puzzler Mind Gym 3D,0.10113444189225085
"Warhammer 40,000: Dawn of War II - Retribution",0.00749727654465282
Kenshuui Tendo Dokuta,0.02739444680287484
Super Sentai Battle: Ranger Cross,0.033004290879553366
The Sims 2: Ikea Home Stuff,0.04477825661303392
AKB1/149: Love Election,0.040323310459406514
Pilot ni Narou! 2,0.01739939599963236
Gradius III and IV,0.012008615668232636
Ken to Mahou to Gakuen Mono. Final: Shinnyusei wa Ohimesama,0.05267799326353817
Sherlock Holmes: Crimes & Punishments,0.04990913505112715
Incredible Crisis,-0.03039614816277947
Midway Arcade Treasures 3,0.009727746389511793
SingStar Apres-Ski Party 2,0.03143941906036396
Samurai Shodown III,-0.01867824233530513
The King of Fighters EX2: Howling Blood,0.03213198627119773
Cabela's North American Adventures,0.04851312339291347
Akiba's Trip Plus,0.03447777603029145
Famicom Mini: SD Gundam World Gachapon Senshi - Scramble Wars,0.030357747624247367
Little League World Series Baseball: Double Play,0.03413994138275811
Kobitodzukan: Kobito no Fushigi - Jikken Set,0.046325324220594766
Bakugan: Rise of the Resistance,0.04393778407704474
Ice Age 2: The Meltdown,0.05481110750806373
Famicom Mini: Star Soldier,0.02415915623426912
Sentimental Graffiti 2,-0.003142993887220058
Shonen Jump's One Piece: Pirates Carnival,0.03530090496071203
The Bachelor: The Videogame,0.03824049445206512
Goblin Commander: Unleash the Horde,0.03703984786400838
Doraemon: Nobita and the Island of Miracles,0.034754098114913035
Gekijouban Madoka Magicka: The Battle Pentagram,0.038915707939130684
Sentimental Graffiti: First Window,-0.014539384240707776
Cartoon Network Collection: Game Boy Advance Video Volume 2,0.031651191542707124
Knights Contract,0.06328728044662313
Tempest 3X,-0.0019504163066024205
Hidden Invasion,0.07132145419652858
A-Train,-0.009779869052177759
Get Fit with Mel B,0.04873197653951955
Disney's Meet the Robinsons,0.020099506612776707
Superman: Shadow of Apokolips,0.02788701110027958
Pony Friends 2,0.032069630451500686
Armored Core 3 Portable,0.12627966088926001
PAC-MAN and the Ghostly Adventures,0.10585803914603886
Bleach: Erabareshi Tamashii,0.012951130815649137
Sengoku Musou 3: Moushouden,0.030516735980565812
Witches & Vampires: The Secrets of Ashburry,0.035872590690916084
Batman: Dark Tomorrow,0.04882503531520399
Pac-Man and the Ghostly Adventures 2,0.09788051983357171
Crush,0.0012811794563756251
Discovery Kids: Spider Quest,0.016219528621464363
Yuu Yuu Hakusho: Makyo Toitsusen,-0.021272932204764672
The First Templar,0.06735170248710531
Rock Revolution,0.08020220585715165
Ogre Battle Series: Tactics Ogre,0.001098585803584129
Ultimate Card Games DS,0.034454628286203715
Jillian Michaels Fitness Ultimatum 2010,0.04194822480519633
Battlestar Galactica,0.037183831724556526
Fireblade,0.03716909692792214
Earth Defense Force 2017,-0.024644975542779335
Tomb Raider: Legend,0.04745744783873285
Boxing Fever,0.024967994056934728
RoadKill,0.014465714360659021
The $1 Pyramid,0.04390625282523786
Game of Thrones,0.07550559227925113
From Russia With Love,0.018648287597880397
UEFA Euro 2016,0.0714810144478708
7 Wonders of the Ancient World,0.06791101830014235
Gintama: Gin-San to Issho! Boku no Kabuki Machi Nikki,0.017904536307455032
Lost Dimension,0.08140056639672011
Indycar Series 2005,-0.01640593667757173
Resident Evil 6,0.10798517930087392
Final Fantasy XI: Vana'diel Collection 2008,0.033070310568323436
Assassin's Creed: Rogue,0.05922073973157538
Taz Wanted,0.03770147651493794
Drama Queens,0.03127041720915358
Wordfish,0.022186023152823253
Tomb Raider: Underworld,0.002373155261238935
Penny Racers Party: Turbo-Q Speedway,0.022234267538680186
Skydiving Extreme,0.021961721662991707
Evil Dead: Regeneration,0.008159292468254975
Evolution Worlds,0.03554387683760574
Far Cry Vengeance,0.07080158567010386
Petz Fantasy: Sunshine Magic,0.0367759578390654
Code Lyoko: Fall of X.A.N.A.,0.0645008910221847
Worms: A Space Oddity,0.028832851314657404
Motto! Stitch! DS Rhythm de Rakugaki Daisakusen,0.034328952204145224
Rapala Pro Bass Fishing 2010,0.03683601946245396
Dungeon Travelers 2: The Royal Library & The Monster Seal,0.05111966069359575
MLB Front Office Manager,0.10388556150011574
Sub Rebellion,0.030568701944508447
Horrid Henry's Horrid Adventure,0.036862831504206994
X Rebirth,0.05914953712328774
Striker 96,0.003789454937184189
Pocket Dogs,0.029307863287451497
Tokimeki Memorial 4,0.027942140870141685
Bleach: Heat the Soul 4,0.02194852260529956
Song of the Deep,0.046931354013977966
Dragon's Dogma Online,0.05856041132462231
Real Robots Final Attack,-0.00842968562734292
New International Track & Field,0.046260989865901436
World Series of Poker 2008: Battle for the Bracelets,0.034075923711872846
P.N.03 - Product Number Three,0.03643145362547351
Boku no Natsuyasumi 3: Hokkoku Hen: Chiisana Boku no Dai Sougen​,0.019989579022672288
Ape Escape: Pumped & Primed,0.01867102432332679
Super Monkey Ball Adventure,0.02772670625098783
Monster Trucks DS,0.09302169618999301
FabStyle,0.0561328933605445
Outlaw Tennis,0.04808108813657164
Medabots Dual: Kabuto / Kuwagata,0.05512098067621807
Happy Feet Two,0.01757108915276895
Adventure Time: Explore the Dungeon Because I Don't Know!,0.04205336480825039
LEGO Soccer Mania,0.03703081246998785
Worms: Open Warfare,0.04423167116112303
Resident Evil Zero,0.0530285614560313
Gadget Racers,0.0020977328213671598
Phantasy Star Online Episode III: C.A.R.D. Revolution,0.037239680420105614
Assassin's Creed The Ezio Collection,0.10178101877122536
ZhuZhu Babies,0.03851023254865993
Bleach: Heat the Soul 7,0.032562480247609216
Nanashi no Game,0.02541455915994817
Diego's Build & Rescue,0.03310287527572875
Auto Destruct,-0.010709499674238288
Ultimate Ghosts 'n Goblins,-0.014606837076751589
Samurai Warriors 2,0.08296168458694986
TrackMania DS,-9.092158811085937e-05
Dangerous Ji-San to 1000-nin no Otomodachi Yokoshima,0.03578933341713331
GOTHA: Ismailia Seneki,-0.0014990788376163522
Ultimate Fighting Championship: Throwdown,0.04607068025618055
Major League Baseball 2K12,0.04517361239149409
Zoo Tycoon (2013),0.07802287926922169
Silent Hunter III,0.0007650236382392706
Alien Syndrome,0.06693790509665298
Deep Fear,-0.011881681604515748
Skeleton Warriors,-0.0049335563446835096
Ford vs. Chevy,0.02221694425869103
Endgame,0.04256802872395582
The Dukes of Hazzard: Return of the General Lee,0.06678775887111321
Criminal Girls: Invite Only,0.04250758152545231
Ultimate Duck Hunting,0.14827946368516365
Just Dance: Disney Party 2,0.034807096743854515
Dreamer Series: Shop Owner,0.029465748697994343
Virus,-0.0002966044695451586
Jikkyou Powerful Pro Yakyuu Next,0.044993153741316405
The Sims 3: Barnacle Bay,0.06839373425336959
WWE Crush Hour,0.06613191696558651
Metal Gear Solid V: The Phantom Pain,-0.03725324415573894
Dragon Shadow Spell,0.03089075520849427
Dragon Slayer: The Legend of Heroes,-0.012980793025551662
Sound Novel Tsukuru,-0.01621968081699876
The Idolm@ster,0.03745537975975921
Momotarou Dentetsu 11,-0.0036331846218118358
NHL Hitz 20-03,0.018151953484423444
Adventure Time: Finn & Jake Investigations,0.06301927133814722
Guilty Gear XX Slash,0.01909623582028175
C.O.P.: The Recruit,0.05920189181292024
Mission Runway,0.039430028397390515
Urban Reign,0.021876613679623347
Super Robot Taisen Z Special Disc,0.032515219337895473
Slayers Royal 2,0.0009426134585126533
Cate West: The Vanishing Files,0.056537273678030076
Soul Bubbles,0.013538960656150678
Resident Evil 3: Nemesis,0.04929962909239727
All-Star Baseball 2004,0.035190656832339684
Bangai-O Spirits,0.003740882860576278
Valentino Rossi: The Game,0.08893023228961283
Ultimate Party Challenge,0.0190145207168122
Team Elimination Games,0.020358840484556495
Whac-A-Mole,0.02360728070207152
Samurai Warriors Chronicles 3,0.0893795247228244
Winter Stars,0.09530213256543263
Dawn of Heroes,0.07541264640064149
Lost in Blue: Shipwrecked,0.05777569277912775
Salon Superstar,0.03001098179398909
Scooby-Doo! Who's Watching Who?,0.021753718661905452
Madden NFL 08,0.05864725488910061
Aliens in the Attic,0.014446889423094689
Ro-Kyu-Bu!,0.0344259760357275
Frogger Beyond,0.00782132446785333
Katekyoo Hitman Reborn! DS: Flame Rumble Kaien Ring Soudatsuen!,0.023773270528176127
World Championship Poker: Deluxe Series,0.03393638223079343
Stuart Little 3: Big Photo Adventure,0.03958152240406321
"Ni Hao, Kai-lan: Super Game Day",0.021669337418314782
Serious Sam 3: BFE,0.008738747740082431
Ultimate Shooting Collection,0.06958846566409349
Pro Yakyuu Famista DS 2010,0.05058362295148022
Katekyoo Hitman Reborn! DS: Flame Rumble Hyper - Moeyo Mirai,0.027309019850727978
Captain Tsubasa,0.03449443162435628
Infernal: Hell's Vengeance,0.10084198098565622
Pitfall: The Lost Expedition,0.023088966814462708
No One Can Stop Mr. Domino!,-0.002310506811655344
Man vs. Wild,0.03067029156524015
GT Advance 3: Pro Concept Racing,0.006393564246231165
Duke Nukem: Land of the Babes,0.0713110545305824
Majin Tensei,-0.015441587132338341
Yoru no Nai Kuni,0.06333977788247758
